timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778545448.63606,3,6,1.377653,102.41,669.976,1246.233,3,4,compressed_ring_ar
1778545449.8817985,3,7,1.504729,105.86,289.642,1206.748,3,4,compressed_ring_ar
1778545451.2280817,3,8,1.659575,98.01,627.391,1305.592,3,4,compressed_ring_ar
1778545452.7206905,3,9,1.508194,91.82,862.28,1393.647,3,4,compressed_ring_ar
1778545454.0145326,3,10,1.595061,104.69,757.056,1221.435,3,4,compressed_ring_ar
1778545455.332462,3,11,1.476973,104.05,714.112,1228.983,3,4,compressed_ring_ar
1778545456.5915854,3,12,1.538362,109.91,647.079,1163.988,3,4,compressed_ring_ar
1778545457.8496501,3,13,1.561338,108.31,612.752,1180.511,3,4,compressed_ring_ar
1778545459.183308,3,14,1.442753,101.3,643.237,1262.096,3,4,compressed_ring_ar
1778545460.382788,3,15,1.355181,110.47,229.418,1157.409,3,4,compressed_ring_ar
1778545461.6982224,3,16,1.50869,105.38,594.315,1212.387,3,4,compressed_ring_ar
1778545463.1063552,3,17,1.512133,95.35,261.789,1335.117,3,4,compressed_ring_ar
1778545464.186506,3,18,1.598506,122.71,131.215,1041.973,3,4,compressed_ring_ar
1778545465.4395354,3,19,1.504989,108.84,444.283,1174.99,3,4,compressed_ring_ar
1778545466.9809022,3,20,1.594241,89.58,696.018,1426.357,3,4,compressed_ring_ar
1778545468.1992774,3,21,1.598099,109.68,312.781,1165.347,3,4,compressed_ring_ar
1778545469.4945967,3,22,1.516026,102.39,479.61,1249.16,3,4,compressed_ring_ar
1778545470.9836717,3,23,1.577898,93.8,761.089,1363.331,3,4,compressed_ring_ar
1778545472.251302,3,24,1.552837,105.16,485.073,1215.729,3,4,compressed_ring_ar
1778545473.587168,3,25,1.608422,102.82,304.922,1243.728,3,4,compressed_ring_ar
1778545474.846712,3,26,1.44643,105.6,375.231,1211.05,3,4,compressed_ring_ar
1778545476.2659788,3,27,1.594018,96.43,727.515,1322.81,3,4,compressed_ring_ar
1778545477.49932,3,28,1.469393,108.13,166.83,1182.612,3,4,compressed_ring_ar
1778545478.727022,3,29,1.440355,108.8,193.142,1175.313,3,4,compressed_ring_ar
1778545480.1269286,3,30,1.463563,97.31,457.54,1314.304,3,4,compressed_ring_ar
1778545481.571454,3,31,1.677961,93.31,628.023,1370.647,3,4,compressed_ring_ar
1778545482.975602,3,32,1.710162,96.74,565.79,1322.235,3,4,compressed_ring_ar
1778545484.2923727,3,33,1.527675,103.85,672.563,1231.814,3,4,compressed_ring_ar
1778545485.6879358,3,34,1.388152,98.74,410.668,1291.38,3,4,compressed_ring_ar
1778545487.138638,3,35,1.598235,92.06,136.098,1389.557,3,4,compressed_ring_ar
1778545488.5631292,3,36,1.599782,95.25,713.215,1341.136,3,4,compressed_ring_ar
1778545489.90377,3,37,1.493317,99.1,198.812,1286.096,3,4,compressed_ring_ar
